date,eur_usd_rate,previous_eur_pricing,percent_change_pricing,5_days_rolling_mean_pricing,10_days_rolling_mean_pricing,60_days_rolling_mean_pricing,120_days_rolling_mean_pricing,5_days_exp_rolling_mean_pricing,10_days_exp_rolling_mean_pricing,60_days_exp_rolling_mean_pricing,120_days_exp_rolling_mean_pricing
2000-07-11,0.9527,0.9523,0.04200357030347117,0.9514400000000002,0.9494099999999989,0.931539999999999,0.953184166666668,0.9510963153488734,0.9500399147324436,0.9438810800782982,0.9573986224956738
2000-07-12,0.9499,0.9527,-0.2939015429831032,0.9522400000000003,0.950669999999999,0.9315233333333325,0.9527158333333346,0.951630876899249,0.9505235665992721,0.9441702249937638,0.9573209593139271
2000-07-13,0.9349,0.9499,-1.579113590904307,0.9514800000000004,0.951509999999999,0.9314549999999991,0.9522175000000014,0.9510539179328327,0.9504101908539498,0.944358086469378,0.9571982988293994
2000-07-14,0.9344,0.9349,-0.053481655792057436,0.9476200000000004,0.949959999999999,0.9310816666666658,0.9516525000000013,0.9456692786218885,0.9475901561532316,0.9440479852736607,0.9568297319065995
2000-07-17,0.9352,0.9344,0.08561643835616684,0.9448400000000005,0.947839999999999,0.9308266666666658,0.9510991666666679,0.9419128524145924,0.945191945943553,0.943731657887639,0.9564589925362426
2000-07-18,0.9353,0.9352,0.010692899914455623,0.9414200000000005,0.9464299999999991,0.9306449999999991,0.9505433333333345,0.9396752349430617,0.9433752284992706,0.9434519313995198,0.9561076042298585
2000-07-19,0.9216,0.9353,-1.4647706618197418,0.9379400000000004,0.945089999999999,0.9306066666666657,0.9500241666666678,0.9382168232953745,0.9419070051357668,0.9431846549601912,0.9557636768872163
2000-07-20,0.922,0.9216,0.04340277777778505,0.9322800000000004,0.941879999999999,0.9304633333333323,0.9494975000000011,0.9326778821969164,0.938214822383809,0.942476961354939,0.9551989880130475
2000-07-21,0.9363,0.922,1.5509761388286312,0.9297000000000004,0.938659999999999,0.9305083333333323,0.9490216666666677,0.9291185881312777,0.9352666728594801,0.9418055855728098,0.9546502444095261
2000-07-24,0.9332,0.9363,-0.3310904624586128,0.9300800000000005,0.9374599999999991,0.9308416666666657,0.948732500000001,0.9315123920875186,0.9354545505213927,0.9416250745704225,0.9543469345845753
2000-07-25,0.941,0.9332,0.8358336905272095,0.9296800000000005,0.935549999999999,0.9312533333333324,0.9484116666666677,0.9320749280583458,0.9350446322447759,0.9413488426172939,0.9539973984757394
2000-07-26,0.939,0.941,-0.21253985122210434,0.9308200000000004,0.9343799999999991,0.9317433333333324,0.948130000000001,0.9350499520388973,0.9361274263820892,0.9413374051544318,0.9537825654430825
2000-07-27,0.9389,0.939,-0.01064962726304462,0.9343000000000006,0.9332899999999992,0.9325383333333324,0.9477591666666676,0.9363666346925982,0.9366497124944366,0.9412607689198602,0.9535382255184035
2000-07-28,0.9276,0.9389,-1.2035360528277748,0.9376800000000006,0.9336899999999991,0.933274999999999,0.9474441666666676,0.9372110897950655,0.9370588556772663,0.9411833666601925,0.9532962713776035
2000-07-31,0.9243,0.9276,-0.3557567917205659,0.9359400000000007,0.9330099999999991,0.9337616666666656,0.9469216666666677,0.9340073931967103,0.9353390637359451,0.9407380103762517,0.952871539619296
2000-08-01,0.9264,0.9243,0.22719896137617557,0.9341600000000005,0.9319199999999992,0.9342466666666656,0.9463458333333343,0.9307715954644735,0.9333319612385005,0.9401990592163746,0.9523992827660847
2000-08-02,0.9142,0.9264,-1.3169257340241785,0.9312400000000005,0.9310299999999991,0.9347233333333324,0.945842500000001,0.9293143969763157,0.9320716046496821,0.9397466310453458,0.951969542555075
2000-08-03,0.9028,0.9142,-1.246991905491136,0.9262800000000005,0.9302899999999991,0.9347816666666657,0.9452933333333343,0.9242762646508772,0.9288222219861034,0.9389090365848427,0.9513452525954871
2000-08-04,0.9031,0.9028,0.03322995126273449,0.9190600000000005,0.9283699999999989,0.9346966666666657,0.9445941666666677,0.9171175097672515,0.9240909088977209,0.9377251337459953,0.9505428517261403
2000-08-07,0.9084,0.9031,0.5868674565385862,0.9141600000000005,0.925049999999999,0.9346999999999991,0.9439716666666677,0.9124450065115011,0.9202743800072262,0.9365898834592413,0.9497586723587661
2000-08-08,0.9047,0.9084,-0.4073095552620032,0.9109800000000007,0.9225699999999991,0.9345949999999991,0.9433716666666676,0.9110966710076674,0.9181154018240941,0.9356656249851678,0.949075057939613
2000-08-09,0.8973,0.9047,-0.8179507018901251,0.9066400000000007,0.918939999999999,0.934564999999999,0.942645000000001,0.9089644473384451,0.915676237856077,0.9346503585922113,0.9483415859075534
2000-08-10,0.9031,0.8973,0.646383595230138,0.9032600000000007,0.914769999999999,0.934649999999999,0.9419083333333343,0.9050762982256302,0.9123351037004266,0.9334257566711551,0.9474979233305691
2000-08-11,0.9132,0.9031,1.1183700586867453,0.9033200000000008,0.911189999999999,0.9347983333333324,0.9412200000000011,0.9044175321504202,0.9106559939367126,0.9324314695671828,0.946764073358163
2000-08-14,0.9011,0.9132,-1.3250109505037233,0.9053400000000007,0.909749999999999,0.9352266666666657,0.9404783333333344,0.9073450214336135,0.9111185404936739,0.9318009295813735,0.9462092952861273
2000-08-15,0.9118,0.9011,1.1874375762956433,0.9038800000000006,0.9074299999999988,0.935244999999999,0.9395975000000011,0.9052633476224091,0.9092969876766422,0.9307943417262465,0.9454636870995797
2000-08-16,0.9072,0.9118,-0.5044966001316131,0.9053000000000007,0.9059699999999988,0.9352566666666657,0.938947500000001,0.9074422317482729,0.9097520808263435,0.9301715764237466,0.9449072625194215
2000-08-17,0.914,0.9072,0.7495590828924193,0.9072800000000008,0.9052699999999989,0.9352133333333325,0.938330000000001,0.907361487832182,0.9092880661306446,0.9294184099836237,0.9442840019819104
2000-08-18,0.9127,0.914,-0.14223194748359724,0.9094600000000007,0.9063899999999989,0.9354783333333325,0.9379141666666677,0.9095743252214546,0.9101447813796183,0.9289128883448163,0.9437834399656806
2000-08-21,0.9023,0.9127,-1.1394762791716846,0.9093600000000007,0.9073499999999989,0.9354516666666659,0.9374250000000011,0.910616216814303,0.9106093665833239,0.9283813182351502,0.9432696640984793
2000-08-22,0.8972,0.9023,-0.5652222099080121,0.9096000000000007,0.9067399999999989,0.9350533333333325,0.9368883333333343,0.9078441445428688,0.9090985726590831,0.9275261930471125,0.942592479567926
2000-08-23,0.8918,0.8972,-0.6018724921979447,0.9066800000000006,0.9059899999999989,0.9344083333333325,0.9362608333333343,0.9042960963619127,0.9069351958119771,0.9265318916357317,0.941842190649448
2000-08-24,0.9012,0.8918,1.054047992823499,0.9036000000000005,0.9054399999999989,0.9337666666666659,0.9356433333333344,0.9001307309079418,0.9041833420279812,0.9253931410902979,0.9410150470023497
2000-08-25,0.9021,0.9012,0.09986684420772436,0.9010400000000006,0.9052499999999988,0.9332366666666659,0.9351200000000011,0.900487153938628,0.9036409162047119,0.9245999233496324,0.9403569470518978
2000-08-28,0.9007,0.9021,-0.15519343753464893,0.8989200000000006,0.9041399999999988,0.9326799999999993,0.9346433333333344,0.9010247692924187,0.9033607496220369,0.9238622209447264,0.939724600819635
2000-08-29,0.8965,0.9007,-0.4663039857888289,0.8986000000000004,0.904099999999999,0.9319699999999993,0.9341966666666678,0.9009165128616126,0.9028769769634847,0.9231028038645714,0.9390795660953436
2000-08-30,0.8909,0.8965,-0.6246514221974276,0.8984600000000004,0.902569999999999,0.9311033333333326,0.9336541666666677,0.8994443419077417,0.9017175266064874,0.9222305807870445,0.9383757716144289
2000-08-31,0.8906,0.8909,-0.033673812998100565,0.8982800000000004,0.9009399999999991,0.9300283333333327,0.9330675000000012,0.8965962279384945,0.899750703587126,0.9212033486300922,0.9375910481166698
2000-09-01,0.8902,0.8906,-0.04491354143273703,0.8961600000000004,0.898599999999999,0.9287583333333327,0.9323925000000012,0.8945974852923296,0.8980869392985577,0.920199960150417,0.9368143365775513
2000-09-04,0.9,0.8902,1.1008762075938028,0.8937800000000005,0.8963499999999991,0.9277783333333327,0.9317941666666678,0.8931316568615532,0.8966529503351836,0.9192163548995836,0.9360438516754431
2000-09-05,0.8886,0.9,-1.266666666666675,0.8936400000000007,0.8961199999999991,0.9268999999999994,0.9312550000000013,0.8954211045743687,0.8972615048196957,0.9185863104766464,0.9354480855320474
2000-09-06,0.8818,0.8886,-0.7652487058293853,0.8920600000000007,0.8952599999999992,0.9257383333333327,0.9306075000000011,0.8931474030495792,0.8956866857615692,0.9176031527561006,0.9346737370108565
2000-09-07,0.8676,0.8818,-1.6103424812882727,0.8902400000000007,0.8942599999999992,0.9243749999999993,0.9298958333333345,0.8893649353663862,0.8931618338049202,0.9164292788952448,0.9337997909445614
2000-09-08,0.8735,0.8676,0.6800368833563872,0.8856400000000008,0.8908999999999991,0.922961666666666,0.929030000000001,0.8821099569109242,0.888514227658571,0.9148283189314662,0.9327055795239902
2000-09-11,0.8609,0.8735,-1.4424728105323474,0.8823000000000008,0.888039999999999,0.9215783333333327,0.9282250000000011,0.8792399712739496,0.8857843680842854,0.9134732920812542,0.9317269749037591
2000-09-12,0.8614,0.8609,0.05807875479150377,0.8744800000000007,0.8840599999999992,0.9198599999999995,0.9273966666666678,0.8731266475159665,0.8812599375235062,0.9117495775867868,0.9305562811036969
2000-09-13,0.8654,0.8614,0.46436034362664175,0.8690400000000006,0.8805499999999992,0.9183199999999995,0.9265283333333344,0.8692177650106444,0.8776490397919596,0.9100987717642691,0.9294132020771896
2000-09-14,0.8693,0.8654,0.4506586549572469,0.8657600000000005,0.877999999999999,0.9169599999999994,0.9256441666666677,0.867945176673763,0.8754219416479669,0.9086332382638012,0.9283551326213683
2000-09-15,0.8615,0.8693,-0.8972736684688737,0.8661000000000005,0.875869999999999,0.9157733333333328,0.924795000000001,0.8683967844491753,0.8743088613483365,0.9073436238944962,0.9273790147268002
2000-09-18,0.8526,0.8615,-1.033081834010449,0.8637000000000006,0.872999999999999,0.9144433333333328,0.9239350000000012,0.8660978562994504,0.8719799774668208,0.905840554258611,0.9262901053924729
2000-09-19,0.8541,0.8526,0.1759324419422878,0.8620400000000006,0.868259999999999,0.913108333333333,0.9230666666666677,0.8615985708663003,0.868456345200126,0.9040949623157057,0.925072087121523
2000-09-20,0.8476,0.8541,-0.7610350076103443,0.8605800000000006,0.8648099999999991,0.9116749999999996,0.9222216666666677,0.8590990472442003,0.8658461006182849,0.9024557832233875,0.923898994772407
2000-09-21,0.8524,0.8476,0.5663048607833915,0.8570200000000006,0.861389999999999,0.9101099999999996,0.9213241666666678,0.8552660314961336,0.8625286277785966,0.9006572329537682,0.9226378543629458
2000-09-22,0.889,0.8524,4.293758798686058,0.8536400000000006,0.859869999999999,0.9084766666666664,0.9204575000000011,0.8543106876640891,0.860687059091579,0.8990750285946282,0.9214768980924839
2000-09-25,0.877,0.889,-1.349831271091115,0.8591400000000006,0.861419999999999,0.9073666666666664,0.919917500000001,0.8658737917760595,0.8658348665294737,0.898744699788247,0.9209400898595503
2000-09-26,0.8757,0.877,-0.14823261117445471,0.8640200000000006,0.8630299999999991,0.9061616666666664,0.9191650000000011,0.8695825278507064,0.867864890796842,0.8980317588115831,0.920213807382533
